fecha,departamento,indice_compuesto,salud_idx,vivienda_idx,instituciones_idx,educacion_idx,econ_proxy_idx
2026-09-03T14:58:51+00:00,Cesar,6.3008329264692495,0.0,0.0,28.91440336979756,0.0,2.5897612625486834
2026-09-03T14:58:51+00:00,Meta,6.168383203506832,0.0,0.0,28.887413091958546,0.0,1.9545029255756126
2026-09-03T14:58:51+00:00,Córdoba,6.015529644607299,0.0,0.0,29.018712768712767,0.0,1.0589354543237257
2026-09-03T14:58:51+00:00,Putumayo,1.8444856116161632,0.0,0.0,0.0,0.0,9.222428058080816
2026-09-03T14:58:51+00:00,Caquetá,0.57847221659399,0.0,0.0,0.0,0.0,2.8923610829699498
2026-09-03T14:58:51+00:00,Magdalena,0.2094455392421172,0.0,0.0,0.0,0.0,1.047227696210586
2026-09-03T14:58:51+00:00,Boyacá,0.13701260199997925,0.0,0.0,0.0,0.0,0.6850630099998962
2026-09-03T15:25:17+00:00,Quindío,81.14500196659912,66.00604132078952,89.42886507120834,97.14955308480488,80.55846767479493,72.58208268139794
2026-09-03T15:25:17+00:00,Chocó,76.52748151860462,63.518161228084885,98.27315541601257,88.63266440341486,53.367032103167226,78.84639444234351
2026-09-03T15:25:17+00:00,Caldas,76.06300831558674,71.7948717948718,68.805686979608,91.75925925925927,87.10616694042108,60.84905660377358
2026-09-03T15:25:17+00:00,Risaralda,64.66666355939053,62.91238255289893,60.13486789057792,72.78214324286239,60.129370648554044,67.37455346205937
2026-09-03T15:25:17+00:00,Valle del Cauca,50.55102114132603,51.252982053921514,52.685842954129114,59.9667506938291,41.01322700007261,47.83630300467783
2026-09-03T15:25:17+00:00,Tolima,43.809072628948236,38.60418586237322,53.07052879542271,48.06502284843869,47.58900514739911,31.71662049110745
2026-09-03T15:25:17+00:00,Cauca,32.301676325010035,30.961927980276602,36.7946809062705,35.40680211169508,35.87798496308811,22.466985663719896
2026-09-03T15:25:17+00:00,Cundinamarca,28.702673626985877,20.575811471765228,32.98043020379932,35.85549806648072,37.84057736000619,16.26105103287791
2026-09-03T15:25:17+00:00,Antioquia,27.727362139739817,21.248811602913772,33.21356767114018,38.33413899203373,37.59579767321844,8.244494759392957
2026-09-03T15:25:17+00:00,Santander,27.691375273361444,51.15111838516094,19.796660617329312,29.832634859230602,33.76381083093202,3.912651674154339
2026-09-03T15:25:17+00:00,Huila,27.070278113713954,36.0630287976403,29.11888841541429,30.73042483360344,39.08640041083413,0.3526481110775987
2026-09-03T15:25:17+00:00,Nariño,21.451212660656346,19.178392019617643,25.883198711159984,34.11218733293942,25.00164987468578,3.0806353648789084
2026-09-03T15:25:17+00:00,Norte de Santander,14.48197646076523,0.0,19.10799623813613,28.788440787698946,24.513445277991075,0.0
2026-09-03T15:25:17+00:00,Sucre,10.424128358256974,0.0,20.55079458964526,29.377879360173978,0.0,2.1919678414656314
2026-09-03T15:25:17+00:00,Atlántico,6.730696574322353,0.0,0.0,30.43958818958819,0.0,3.2138946820235783
2026-09-03T15:25:17+00:00,Bolívar,6.64943043191972,0.0,0.0,29.85141536155341,0.0,3.395736798045189
2026-09-03T15:25:17+00:00,Bogotá D.C.,6.621275488875748,0.0,0.0,29.68626134765375,0.0,3.4201160967249824
2026-09-03T15:25:17+00:00,La Guajira,6.497328859574688,0.0,0.0,29.98022679626453,0.0,2.50641750160891
2026-09-03T15:25:17+00:00,Cesar,6.3008329264692495,0.0,0.0,28.91440336979756,0.0,2.5897612625486834
2026-09-03T15:25:17+00:00,Meta,6.168383203506832,0.0,0.0,28.887413091958546,0.0,1.9545029255756126
2026-09-03T15:25:17+00:00,Córdoba,6.015529644607299,0.0,0.0,29.018712768712767,0.0,1.0589354543237257
2026-09-03T15:25:17+00:00,Putumayo,1.8444856116161632,0.0,0.0,0.0,0.0,9.222428058080816
2026-09-03T15:25:17+00:00,Caquetá,0.57847221659399,0.0,0.0,0.0,0.0,2.8923610829699498
2026-09-03T15:25:17+00:00,Magdalena,0.2094455392421172,0.0,0.0,0.0,0.0,1.047227696210586
2026-09-03T15:25:17+00:00,Boyacá,0.13701260199997925,0.0,0.0,0.0,0.0,0.6850630099998962
2026-09-03T15:32:47+00:00,Quindío,81.14500196659912,66.00604132078952,89.42886507120834,97.14955308480488,80.55846767479493,72.58208268139794
2026-09-03T15:32:47+00:00,Chocó,76.52748151860462,63.518161228084885,98.27315541601257,88.63266440341486,53.367032103167226,78.84639444234351
2026-09-03T15:32:47+00:00,Caldas,76.06300831558674,71.7948717948718,68.805686979608,91.75925925925927,87.10616694042108,60.84905660377358
2026-09-03T15:32:47+00:00,Risaralda,64.66666355939053,62.91238255289893,60.13486789057792,72.78214324286239,60.129370648554044,67.37455346205937
2026-09-03T15:32:47+00:00,Valle del Cauca,50.55102114132603,51.252982053921514,52.685842954129114,59.9667506938291,41.01322700007261,47.83630300467783
2026-09-03T15:32:47+00:00,Tolima,43.809072628948236,38.60418586237322,53.07052879542271,48.06502284843869,47.58900514739911,31.71662049110745
2026-09-03T15:32:47+00:00,Cauca,32.301676325010035,30.961927980276602,36.7946809062705,35.40680211169508,35.87798496308811,22.466985663719896
2026-09-03T15:32:47+00:00,Cundinamarca,28.702673626985877,20.575811471765228,32.98043020379932,35.85549806648072,37.84057736000619,16.26105103287791
2026-09-03T15:32:47+00:00,Antioquia,27.727362139739817,21.248811602913772,33.21356767114018,38.33413899203373,37.59579767321844,8.244494759392957
2026-09-03T15:32:47+00:00,Santander,27.691375273361444,51.15111838516094,19.796660617329312,29.832634859230602,33.76381083093202,3.912651674154339
2026-09-03T15:32:47+00:00,Huila,27.070278113713954,36.0630287976403,29.11888841541429,30.73042483360344,39.08640041083413,0.3526481110775987
2026-09-03T15:32:47+00:00,Nariño,21.451212660656346,19.178392019617643,25.883198711159984,34.11218733293942,25.00164987468578,3.0806353648789084
2026-09-03T15:32:47+00:00,Norte de Santander,14.48197646076523,0.0,19.10799623813613,28.788440787698946,24.513445277991075,0.0
2026-09-03T15:32:47+00:00,Sucre,10.424128358256974,0.0,20.55079458964526,29.377879360173978,0.0,2.1919678414656314
2026-09-03T15:32:47+00:00,Atlántico,6.730696574322353,0.0,0.0,30.43958818958819,0.0,3.2138946820235783
2026-09-03T15:32:47+00:00,Bolívar,6.64943043191972,0.0,0.0,29.85141536155341,0.0,3.395736798045189
2026-09-03T15:32:47+00:00,Bogotá D.C.,6.621275488875748,0.0,0.0,29.68626134765375,0.0,3.4201160967249824
2026-09-03T15:32:47+00:00,La Guajira,6.497328859574688,0.0,0.0,29.98022679626453,0.0,2.50641750160891
2026-09-03T15:32:47+00:00,Cesar,6.3008329264692495,0.0,0.0,28.91440336979756,0.0,2.5897612625486834
2026-09-03T15:32:47+00:00,Meta,6.168383203506832,0.0,0.0,28.887413091958546,0.0,1.9545029255756126
2026-09-03T15:32:47+00:00,Córdoba,6.015529644607299,0.0,0.0,29.018712768712767,0.0,1.0589354543237257
2026-09-03T15:32:47+00:00,Putumayo,1.8444856116161632,0.0,0.0,0.0,0.0,9.222428058080816
2026-09-03T15:32:47+00:00,Caquetá,0.57847221659399,0.0,0.0,0.0,0.0,2.8923610829699498
2026-09-03T15:32:47+00:00,Magdalena,0.2094455392421172,0.0,0.0,0.0,0.0,1.047227696210586
2026-09-03T15:32:47+00:00,Boyacá,0.13701260199997925,0.0,0.0,0.0,0.0,0.6850630099998962
2026-09-03T18:57:45+00:00,Quindío,81.14500196659912,66.00604132078952,89.42886507120834,97.14955308480488,80.55846767479493,72.58208268139794
2026-09-03T18:57:45+00:00,Chocó,76.52748151860462,63.518161228084885,98.27315541601257,88.63266440341486,53.367032103167226,78.84639444234351
2026-09-03T18:57:45+00:00,Caldas,76.06300831558674,71.7948717948718,68.805686979608,91.75925925925927,87.10616694042108,60.84905660377358
2026-09-03T18:57:45+00:00,Risaralda,64.66666355939053,62.91238255289893,60.13486789057792,72.78214324286239,60.129370648554044,67.37455346205937
2026-09-03T18:57:45+00:00,Valle del Cauca,50.55102114132603,51.252982053921514,52.685842954129114,59.9667506938291,41.01322700007261,47.83630300467783
2026-09-03T18:57:45+00:00,Tolima,43.809072628948236,38.60418586237322,53.07052879542271,48.06502284843869,47.58900514739911,31.71662049110745
2026-09-03T18:57:45+00:00,Cauca,32.301676325010035,30.961927980276602,36.7946809062705,35.40680211169508,35.87798496308811,22.466985663719896
2026-09-03T18:57:45+00:00,Cundinamarca,28.702673626985877,20.575811471765228,32.98043020379932,35.85549806648072,37.84057736000619,16.26105103287791
2026-09-03T18:57:45+00:00,Antioquia,27.727362139739817,21.248811602913772,33.21356767114018,38.33413899203373,37.59579767321844,8.244494759392957
2026-09-03T18:57:45+00:00,Santander,27.691375273361444,51.15111838516094,19.796660617329312,29.832634859230602,33.76381083093202,3.912651674154339
2026-09-03T18:57:45+00:00,Huila,27.070278113713954,36.0630287976403,29.11888841541429,30.73042483360344,39.08640041083413,0.3526481110775987
2026-09-03T18:57:45+00:00,Nariño,21.451212660656346,19.178392019617643,25.883198711159984,34.11218733293942,25.00164987468578,3.0806353648789084
2026-09-03T18:57:45+00:00,Norte de Santander,14.48197646076523,0.0,19.10799623813613,28.788440787698946,24.513445277991075,0.0
2026-09-03T18:57:45+00:00,Sucre,10.424128358256974,0.0,20.55079458964526,29.377879360173978,0.0,2.1919678414656314
2026-09-03T18:57:45+00:00,Atlántico,6.730696574322353,0.0,0.0,30.43958818958819,0.0,3.2138946820235783
2026-09-03T18:57:45+00:00,Bolívar,6.64943043191972,0.0,0.0,29.85141536155341,0.0,3.395736798045189
2026-09-03T18:57:45+00:00,Bogotá D.C.,6.621275488875748,0.0,0.0,29.68626134765375,0.0,3.4201160967249824
2026-09-03T18:57:45+00:00,La Guajira,6.497328859574688,0.0,0.0,29.98022679626453,0.0,2.50641750160891
2026-09-03T18:57:45+00:00,Cesar,6.3008329264692495,0.0,0.0,28.91440336979756,0.0,2.5897612625486834
2026-09-03T18:57:45+00:00,Meta,6.168383203506832,0.0,0.0,28.887413091958546,0.0,1.9545029255756126
2026-09-03T18:57:45+00:00,Córdoba,6.015529644607299,0.0,0.0,29.018712768712767,0.0,1.0589354543237257
2026-09-03T18:57:45+00:00,Putumayo,1.8444856116161632,0.0,0.0,0.0,0.0,9.222428058080816
2026-09-03T18:57:45+00:00,Caquetá,0.57847221659399,0.0,0.0,0.0,0.0,2.8923610829699498
2026-09-03T18:57:45+00:00,Magdalena,0.2094455392421172,0.0,0.0,0.0,0.0,1.047227696210586
2026-09-03T18:57:45+00:00,Boyacá,0.13701260199997925,0.0,0.0,0.0,0.0,0.6850630099998962
2026-09-03T21:58:43+00:00,Quindío,81.14500196659912,66.00604132078952,89.42886507120834,97.14955308480488,80.55846767479493,72.58208268139794
2026-09-03T21:58:43+00:00,Chocó,76.52748151860462,63.518161228084885,98.27315541601257,88.63266440341486,53.367032103167226,78.84639444234351
2026-09-03T21:58:43+00:00,Caldas,76.06300831558674,71.7948717948718,68.805686979608,91.75925925925927,87.10616694042108,60.84905660377358
2026-09-03T21:58:43+00:00,Risaralda,64.66666355939053,62.91238255289893,60.13486789057792,72.78214324286239,60.129370648554044,67.37455346205937
2026-09-03T21:58:43+00:00,Valle del Cauca,50.55102114132603,51.252982053921514,52.685842954129114,59.9667506938291,41.01322700007261,47.83630300467783
2026-09-03T21:58:43+00:00,Tolima,43.809072628948236,38.60418586237322,53.07052879542271,48.06502284843869,47.58900514739911,31.71662049110745
2026-09-03T21:58:43+00:00,Cauca,32.301676325010035,30.961927980276602,36.7946809062705,35.40680211169508,35.87798496308811,22.466985663719896
2026-09-03T21:58:43+00:00,Cundinamarca,28.702673626985877,20.575811471765228,32.98043020379932,35.85549806648072,37.84057736000619,16.26105103287791
2026-09-03T21:58:43+00:00,Antioquia,27.727362139739817,21.248811602913772,33.21356767114018,38.33413899203373,37.59579767321844,8.244494759392957
2026-09-03T21:58:43+00:00,Santander,27.691375273361444,51.15111838516094,19.796660617329312,29.832634859230602,33.76381083093202,3.912651674154339
2026-09-03T21:58:43+00:00,Huila,27.070278113713954,36.0630287976403,29.11888841541429,30.73042483360344,39.08640041083413,0.3526481110775987
2026-09-03T21:58:43+00:00,Nariño,21.451212660656346,19.178392019617643,25.883198711159984,34.11218733293942,25.00164987468578,3.0806353648789084
2026-09-03T21:58:43+00:00,Norte de Santander,14.48197646076523,0.0,19.10799623813613,28.788440787698946,24.513445277991075,0.0
